Energy_keV,Ru_C_Reflectivity,W_B4C_Reflectivity
38.63414634146341,1e-08,1e-08
38.68386491557223,1e-08,1e-08
38.73358348968105,1e-08,1e-08
38.78330206378987,1e-08,1e-08
38.833020637898684,1e-08,1e-08
38.88273921200751,1e-08,1e-08
38.93245778611632,1e-08,1e-08
38.98217636022514,1e-08,1e-08
39.03189493433396,1e-08,1e-08
39.08161350844278,1e-08,1e-08
39.131332082551594,1e-08,1e-08
39.18105065666041,1e-08,1e-08
39.23076923076923,1e-08,1e-08
39.28048780487805,1e-08,1e-08
39.330206378986865,1e-08,1e-08
39.37992495309569,1e-08,1e-08
39.429643527204504,1e-08,1e-08
39.47936210131332,1e-08,1e-08
39.529080675422136,1e-08,1e-08
39.57879924953096,1e-08,1e-08
39.628517823639775,1e-08,1e-08
39.67823639774859,1e-08,1e-08
39.727954971857415,1e-08,1e-08
39.77767354596623,1e-08,1e-08
39.82739212007505,1e-08,1e-08
39.87711069418386,1e-08,1e-08
39.926829268292686,1e-08,1e-08
39.9765478424015,1e-08,1e-08
40.02626641651032,1e-08,1e-08
40.07598499061914,1e-08,1e-08
40.12570356472796,1e-08,1e-08
40.17542213883677,1e-08,1e-08
40.22514071294559,1e-08,1e-08
40.27485928705441,1e-08,1e-08
40.32457786116323,1e-08,1e-08
40.37429643527204,1e-08,1e-08
40.42401500938087,1e-08,1e-08
40.47373358348968,1e-08,1e-08
40.5234521575985,1e-08,1e-08
40.573170731707314,1e-08,1e-08
40.62288930581614,1e-08,1e-08
40.67260787992495,1e-08,1e-08
40.72232645403377,1e-08,1e-08
40.77204502814259,1e-08,1e-08
40.82176360225141,1e-08,1e-08
40.871482176360225,1e-08,1e-08
40.92120075046904,1e-08,1e-08
40.970919324577864,1e-08,1e-08
41.02063789868668,1e-08,1e-08
41.070356472795496,1e-08,1e-08
41.12007504690432,1e-08,1e-08
41.169793621013135,1e-08,1e-08
41.21951219512195,1e-08,1e-08
41.26923076923077,1e-08,1e-08
41.31894934333959,1e-08,1e-08
41.368667917448406,1e-08,1e-08
41.41838649155722,1e-08,1e-08
41.468105065666045,1e-08,1e-08
41.51782363977486,1e-08,1e-08
41.56754221388368,1e-08,1e-08
41.61726078799249,1e-08,1e-08
41.666979362101316,1e-08,1e-08
41.71669793621013,1e-08,1e-08
41.76641651031895,1e-08,1e-08
41.81613508442777,1e-08,1e-08
41.86585365853659,1e-08,1e-08
41.9155722326454,1e-08,1e-08
41.96529080675422,1e-08,1e-08
42.01500938086304,1e-08,1e-08
42.06472795497186,1e-08,1e-08
42.11444652908067,1e-08,1e-08
42.1641651031895,1e-08,1e-08
42.21388367729831,1e-08,1e-08
42.26360225140713,1e-08,1e-08
42.313320825515945,1e-08,1e-08
42.36303939962477,1e-08,1e-08
42.412757973733584,1e-08,1e-08
42.4624765478424,1e-08,1e-08
42.51219512195122,1e-08,1e-08
42.56191369606004,1e-08,1e-08
42.611632270168855,1e-08,1e-08
42.66135084427767,1e-08,1e-08
42.711069418386494,1e-08,1e-08
42.76078799249531,1e-08,1e-08
42.810506566604126,1e-08,1e-08
42.86022514071295,1e-08,1e-08
42.909943714821765,1e-08,1e-08
42.95966228893058,1e-08,1e-08
43.0093808630394,1e-08,1e-08
43.05909943714822,1e-08,1e-08
43.108818011257036,1e-08,1e-08
43.15853658536585,1e-08,1e-08
43.208255159474675,1e-08,1e-08
43.25797373358349,1e-08,1e-08
43.30769230769231,1e-08,1e-08
43.35741088180112,1e-08,1e-08
43.407129455909946,1e-08,1e-08
43.45684803001876,1e-08,1e-08
43.50656660412758,1e-08,1e-08
43.5562851782364,1e-08,1e-08
43.60600375234522,1e-08,1e-08
43.65572232645403,1e-08,1e-08
43.70544090056285,1e-08,1e-08
43.75515947467167,1e-08,1e-08
43.80487804878049,1e-08,1e-08
43.854596622889304,1e-08,1e-08
43.90431519699813,1e-08,1e-08
43.95403377110694,1e-08,1e-08
44.00375234521576,1e-08,1e-08
44.05347091932458,1e-08,1e-08
44.1031894934334,1e-08,1e-08
44.152908067542214,1e-08,1e-08
44.20262664165103,1e-08,1e-08
44.25234521575985,1e-08,1e-08
44.30206378986867,1e-08,1e-08
44.351782363977485,1e-08,1e-08
44.40150093808631,1e-08,1e-08
44.451219512195124,1e-08,1e-08
44.50093808630394,1e-08,1e-08
44.550656660412756,1e-08,1e-08
44.60037523452158,1e-08,1e-08
44.650093808630395,1e-08,1e-08
44.69981238273921,1e-08,1e-08
44.749530956848034,1e-08,1e-08
44.79924953095685,1e-08,1e-08
44.848968105065666,1e-08,1e-08
44.89868667917448,1e-08,1e-08
44.948405253283305,1e-08,1e-08
44.99812382739212,1e-08,1e-08
45.04784240150094,1e-08,1e-08
45.09756097560976,1e-08,1e-08
45.147279549718576,1e-08,1e-08
45.19699812382739,1e-08,1e-08
45.24671669793621,1e-08,1e-08
45.29643527204503,1e-08,1e-08
45.34615384615385,1e-08,1e-08
45.39587242026266,1e-08,1e-08
45.445590994371486,1e-08,1e-08
45.4953095684803,1e-08,1e-08
45.54502814258912,1e-08,1e-08
45.594746716697934,1e-08,1e-08
45.64446529080676,1e-08,1e-08
45.69418386491557,1e-08,1e-08
45.74390243902439,1e-08,1e-08
45.79362101313321,1e-08,1e-08
45.84333958724203,1e-08,1e-08
45.893058161350844,1e-08,1e-08
45.94277673545966,1e-08,1e-08
45.99249530956848,1e-08,1e-08
46.0422138836773,1e-08,1e-08
46.091932457786115,1e-08,1e-08
46.14165103189494,1e-08,1e-08
46.191369606003754,1e-08,1e-08
46.24108818011257,1e-08,1e-08
46.290806754221386,1e-08,1e-08
46.34052532833021,1e-08,1e-08
46.390243902439025,1e-08,1e-08
46.43996247654784,1e-08,1e-08
46.489681050656664,1e-08,1e-08
46.53939962476548,1e-08,1e-08
46.589118198874296,1e-08,1e-08
46.63883677298311,1e-08,1e-08
46.688555347091935,1e-08,1e-08
46.73827392120075,1e-08,1e-08
46.78799249530957,1e-08,1e-08
46.83771106941839,1e-08,1e-08
46.887429643527206,1e-08,1e-08
46.93714821763602,1e-08,1e-08
46.98686679174484,1e-08,1e-08
47.03658536585366,1e-08,1e-08
47.08630393996248,1e-08,1e-08
47.13602251407129,1e-08,1e-08
47.185741088180116,1e-08,1e-08
47.23545966228893,1e-08,1e-08
47.28517823639775,1e-08,1e-08
47.334896810506564,1e-08,1e-08
47.38461538461539,1e-08,1e-08
47.4343339587242,1e-08,1e-08
47.48405253283302,1e-08,1e-08
47.53377110694184,1e-08,1e-08
47.58348968105066,1e-08,1e-08
47.633208255159474,1e-08,1e-08
47.68292682926829,1e-08,1e-08
47.73264540337711,1e-08,1e-08
47.78236397748593,1e-08,1e-08
47.832082551594745,1e-08,1e-08
47.88180112570357,1e-08,1e-08
47.931519699812384,1e-08,1e-08
47.9812382739212,1e-08,1e-08
48.030956848030016,1e-08,1e-08
48.08067542213884,1e-08,1e-08
48.130393996247655,1e-08,1e-08
48.18011257035647,1e-08,1e-08
48.229831144465294,1e-08,1e-08
48.27954971857411,1e-08,1e-08
48.329268292682926,1e-08,1e-08
48.37898686679174,1e-08,1e-08
48.428705440900565,1e-08,1e-08
48.47842401500938,1e-08,1e-08
48.5281425891182,1e-08,1e-08
48.57786116322702,1e-08,1e-08
48.627579737335836,1e-08,1e-08
48.67729831144465,1e-08,1e-08
48.72701688555347,1e-08,1e-08
48.77673545966229,1e-08,1e-08
48.82645403377111,1e-08,1e-08
48.87617260787992,1e-08,1e-08
48.925891181988746,1e-08,1e-08
48.97560975609756,1e-08,1e-08
49.02532833020638,1e-08,1e-08
49.0750469043152,1e-08,1e-08
49.12476547842402,1e-08,1e-08
49.17448405253283,1e-08,1e-08
49.22420262664165,1e-08,1e-08
49.27392120075047,1e-08,1e-08
49.32363977485929,1e-08,1e-08
49.373358348968104,1e-08,1e-08
49.42307692307693,1e-08,1e-08
49.47279549718574,1e-08,1e-08
49.52251407129456,1e-08,1e-08
49.572232645403375,1e-08,1e-08
49.6219512195122,1e-08,1e-08
49.671669793621014,1e-08,1e-08
49.72138836772983,1e-08,1e-08
49.77110694183865,1e-08,1e-08
49.82082551594747,1e-08,1e-08
49.870544090056285,1e-08,1e-08
49.9202626641651,1e-08,1e-08
49.969981238273924,1e-08,1e-08
50.01969981238274,1e-08,1e-08
50.069418386491556,1e-08,1e-08
50.11913696060038,1e-08,1e-08
50.168855534709195,1e-08,1e-08
50.21857410881801,1e-08,1e-08
50.26829268292683,1e-08,1e-08
50.31801125703565,1e-08,1e-08
50.367729831144466,1e-08,1e-08
50.41744840525328,1e-08,1e-08
50.467166979362105,1e-08,1e-08
50.51688555347092,1e-08,1e-08
50.56660412757974,1e-08,1e-08
50.61632270168855,1e-08,1e-08
50.666041275797376,1e-08,1e-08
50.71575984990619,1e-08,1e-08
50.76547842401501,1e-08,1e-08
50.81519699812383,1e-08,1e-08
50.86491557223265,1e-08,1e-08
50.91463414634146,1e-08,1e-08
50.96435272045028,1e-08,1e-08
51.0140712945591,1e-08,1e-08
51.06378986866792,1e-08,1e-08
51.113508442776734,1e-08,1e-08
51.16322701688556,1e-08,1e-08
51.21294559099437,1e-08,1e-08
51.26266416510319,1e-08,1e-08
51.312382739212005,1e-08,1e-08
51.36210131332083,1e-08,1e-08
51.411819887429644,1e-08,1e-08
51.46153846153846,1e-08,1e-08
51.51125703564728,1e-08,1e-08
51.5609756097561,1e-08,1e-08
51.610694183864915,1e-08,1e-08
51.66041275797373,1e-08,1e-08
51.710131332082554,1e-08,1e-08
51.75984990619137,1e-08,1e-08
51.809568480300186,1e-08,1e-08
51.85928705440901,1e-08,1e-08
51.909005628517825,1e-08,1e-08
51.95872420262664,1e-08,1e-08
52.00844277673546,1e-08,1e-08
52.05816135084428,1e-08,1e-08
52.107879924953096,1e-08,1e-08
52.15759849906191,1e-08,1e-08
52.207317073170735,1e-08,1e-08
52.25703564727955,1e-08,1e-08
52.30675422138837,1e-08,1e-08
52.35647279549718,1e-08,1e-08
52.406191369606006,1e-08,1e-08
52.45590994371482,1e-08,1e-08
52.50562851782364,1e-08,1e-08
52.55534709193246,1e-08,1e-08
52.60506566604128,1e-08,1e-08
52.65478424015009,1e-08,1e-08
52.70450281425891,1e-08,1e-08
52.75422138836773,1e-08,1e-08
52.80393996247655,1e-08,1e-08
52.853658536585364,1e-08,1e-08
52.90337711069419,1e-08,1e-08
52.953095684803,1e-08,1e-08
53.00281425891182,1e-08,1e-08
53.052532833020635,1e-08,1e-08
53.10225140712946,1e-08,1e-08
53.151969981238274,1e-08,1e-08
53.20168855534709,1e-08,1e-08
53.25140712945591,1e-08,1e-08
53.30112570356473,1e-08,1e-08
53.350844277673545,1e-08,1e-08
53.40056285178236,1e-08,1e-08
53.450281425891184,1e-08,1e-08
53.5,1e-08,1e-08
53.549718574108816,1e-08,1e-08
53.59943714821764,1e-08,1e-08
53.649155722326455,1e-08,1e-08
53.69887429643527,1e-08,1e-08
53.74859287054409,1e-08,1e-08
53.79831144465291,1e-08,1e-08
53.848030018761726,1e-08,1e-08
53.89774859287054,1e-08,1e-08
53.947467166979365,1e-08,1e-08
53.99718574108818,1e-08,1e-08
54.046904315197,1e-08,1e-08
54.09662288930582,1e-08,1e-08
54.146341463414636,1e-08,1e-08
54.19606003752345,1e-08,1e-08
54.24577861163227,1e-08,1e-08
54.29549718574109,1e-08,1e-08
54.34521575984991,1e-08,1e-08
54.39493433395872,1e-08,1e-08
54.444652908067546,1e-08,1e-08
54.49437148217636,1e-08,1e-08
54.54409005628518,1e-08,1e-08
54.593808630393994,1e-08,1e-08
54.64352720450282,1e-08,1e-08
54.69324577861163,1e-08,1e-08
54.74296435272045,1e-08,1e-08
54.79268292682927,1e-08,1e-08
54.84240150093809,1e-08,1e-08
54.892120075046904,1e-08,1e-08
54.94183864915572,1e-08,1e-08
54.99155722326454,1e-08,1e-08
55.04127579737336,1e-08,1e-08
55.090994371482175,1e-08,1e-08
55.140712945591,1e-08,1e-08
55.190431519699814,1e-08,1e-08
55.24015009380863,1e-08,1e-08
55.289868667917446,1e-08,1e-08
55.33958724202627,1e-08,1e-08
55.389305816135085,1e-08,1e-08
55.4390243902439,1e-08,1e-08
55.488742964352724,1e-08,1e-08
55.53846153846154,1e-08,1e-08
55.588180112570356,1e-08,1e-08
55.63789868667917,1e-08,1e-08
55.687617260787995,1e-08,1e-08
55.73733583489681,1e-08,1e-08
55.78705440900563,1e-08,1e-08
55.83677298311445,1e-08,1e-08
55.886491557223266,1e-08,1e-08
55.93621013133208,1e-08,1e-08
55.9859287054409,1e-08,1e-08
56.03564727954972,1e-08,1e-08
56.08536585365854,1e-08,1e-08
56.13508442776735,1e-08,1e-08
56.184803001876176,1e-08,1e-08
56.23452157598499,1e-08,1e-08
56.28424015009381,1e-08,1e-08
56.333958724202624,1e-08,1e-08
56.38367729831145,1e-08,1e-08
56.43339587242026,1e-08,1e-08
56.48311444652908,1e-08,1e-08
56.5328330206379,1e-08,1e-08
56.58255159474672,1e-08,1e-08
56.632270168855534,1e-08,1e-08
56.68198874296435,1e-08,1e-08
56.73170731707317,1e-08,1e-08
56.78142589118199,1e-08,1e-08
56.831144465290805,1e-08,1e-08
56.88086303939963,1e-08,1e-08
56.930581613508444,1e-08,1e-08
56.98030018761726,1e-08,1e-08
57.030018761726076,1e-08,1e-08
57.0797373358349,1e-08,1e-08
57.129455909943715,1e-08,1e-08
57.17917448405253,1e-08,1e-08
57.228893058161354,1e-08,1e-08
57.27861163227017,1e-08,1e-08
57.328330206378986,1e-08,1e-08
57.3780487804878,1e-08,1e-08
57.427767354596625,1e-08,1e-08
57.47748592870544,1e-08,1e-08
57.52720450281426,1e-08,1e-08
57.57692307692308,1e-08,1e-08
57.626641651031896,1e-08,1e-08
57.67636022514071,1e-08,1e-08
57.72607879924953,1e-08,1e-08
57.77579737335835,1e-08,1e-08
57.82551594746717,1e-08,1e-08
57.87523452157598,1e-08,1e-08
57.924953095684806,1e-08,1e-08
57.97467166979362,1e-08,1e-08
58.02439024390244,1e-08,1e-08
58.074108818011254,1e-08,1e-08
58.12382739212008,1e-08,1e-08
58.17354596622889,1e-08,1e-08
58.22326454033771,1e-08,1e-08
58.27298311444653,1e-08,1e-08
58.32270168855535,1e-08,1e-08
58.372420262664164,1e-08,1e-08
58.42213883677298,1e-08,1e-08
58.4718574108818,1e-08,1e-08
58.52157598499062,1e-08,1e-08
58.571294559099435,1e-08,1e-08
58.62101313320826,1e-08,1e-08
58.670731707317074,1e-08,1e-08
58.72045028142589,1e-08,1e-08
58.770168855534706,1e-08,1e-08
58.81988742964353,1e-08,1e-08
58.869606003752345,1e-08,1e-08
58.91932457786116,1e-08,1e-08
58.969043151969984,1e-08,1e-08
59.0187617260788,1e-08,1e-08
59.068480300187616,1e-08,1e-08
59.11819887429644,1e-08,1e-08
59.167917448405255,1e-08,1e-08
59.21763602251407,1e-08,1e-08
59.26735459662289,1e-08,1e-08
59.31707317073171,1e-08,1e-08
59.366791744840526,1e-08,1e-08
59.41651031894934,1e-08,1e-08
59.466228893058165,1e-08,1e-08
59.51594746716698,1e-08,1e-08
59.5656660412758,1e-08,1e-08
59.61538461538461,1e-08,1e-08
59.665103189493436,1e-08,1e-08
59.71482176360225,1e-08,1e-08
59.76454033771107,1e-08,1e-08
59.81425891181989,1e-08,1e-08
59.86397748592871,1e-08,1e-08
59.91369606003752,1e-08,1e-08
59.96341463414634,1e-08,1e-08
60.01313320825516,1e-08,1e-08
60.06285178236398,1e-08,1e-08
60.112570356472794,1e-08,1e-08
60.16228893058162,1e-08,1e-08
60.21200750469043,1e-08,1e-08
60.26172607879925,1e-08,1e-08
60.311444652908065,1e-08,1e-08
60.36116322701689,1e-08,1e-08
60.410881801125704,1e-08,1e-08
60.46060037523452,1e-08,1e-08
60.51031894934334,1e-08,1e-08
60.56003752345216,1e-08,1e-08
60.609756097560975,1e-08,1e-08
60.65947467166979,1e-08,1e-08
60.709193245778614,1e-08,1e-08
60.75891181988743,1e-08,1e-08
60.808630393996246,1e-08,1e-08
60.85834896810507,1e-08,1e-08
60.908067542213885,1e-08,1e-08
60.9577861163227,1e-08,1e-08
61.00750469043152,1e-08,1e-08
61.05722326454034,1e-08,1e-08
61.106941838649156,1e-08,1e-08
61.15666041275797,1e-08,1e-08
61.206378986866795,1e-08,1e-08
61.25609756097561,1e-08,1e-08
61.30581613508443,1e-08,1e-08
61.35553470919324,1e-08,1e-08
61.405253283302066,1e-08,1e-08
61.45497185741088,1e-08,1e-08
61.5046904315197,1e-08,1e-08
61.55440900562852,1e-08,1e-08
61.60412757973734,1e-08,1e-08
61.65384615384615,1e-08,1e-08
61.70356472795497,1e-08,1e-08
61.75328330206379,1e-08,1e-08
61.80300187617261,1e-08,1e-08
61.852720450281424,1e-08,1e-08
61.90243902439025,1e-08,1e-08
61.95215759849906,1e-08,1e-08
62.00187617260788,1e-08,1e-08
62.051594746716695,1e-08,1e-08
62.10131332082552,1e-08,1e-08
62.151031894934334,1e-08,1e-08
62.20075046904315,1e-08,1e-08
62.25046904315197,1e-08,1e-08
62.30018761726079,1e-08,1e-08
62.349906191369605,1e-08,1e-08
62.39962476547842,1e-08,1e-08
62.449343339587244,1e-08,1e-08
62.49906191369606,1e-08,1e-08
62.548780487804876,1e-08,1e-08
62.5984990619137,1e-08,1e-08
62.648217636022515,1e-08,1e-08
62.69793621013133,1e-08,1e-08
62.74765478424015,1e-08,1e-08
62.79737335834897,1e-08,1e-08
62.847091932457786,1e-08,1e-08
62.8968105065666,1e-08,1e-08
62.946529080675425,1e-08,1e-08
62.99624765478424,1e-08,1e-08
63.04596622889306,1e-08,1e-08
63.09568480300187,1e-08,1e-08
63.145403377110696,1e-08,1e-08
63.19512195121951,1e-08,1e-08
63.24484052532833,1e-08,1e-08
63.29455909943715,1e-08,1e-08
63.34427767354597,1e-08,1e-08
63.39399624765478,1e-08,1e-08
63.4437148217636,1e-08,1e-08
63.49343339587242,1e-08,1e-08
63.54315196998124,1e-08,1e-08
63.592870544090054,1e-08,1e-08
63.64258911819888,1e-08,1e-08
63.69230769230769,1e-08,1e-08
63.74202626641651,1e-08,1e-08
63.791744840525325,1e-08,1e-08
63.84146341463415,1e-08,1e-08
63.891181988742964,1e-08,1e-08
63.94090056285178,1e-08,1e-08
63.9906191369606,1e-08,1e-08
64.04033771106941,1e-08,1e-08
64.09005628517824,1e-08,1e-08
64.13977485928706,1e-08,1e-08
64.18949343339588,1e-08,1e-08
64.23921200750469,1e-08,1e-08
64.2889305816135,1e-08,1e-08
64.33864915572232,1e-08,1e-08
64.38836772983115,1e-08,1e-08
64.43808630393997,1e-08,1e-08
64.48780487804879,1e-08,1e-08
64.5375234521576,1e-08,1e-08
64.58724202626642,1e-08,1e-08
64.63696060037523,1e-08,1e-08
64.68667917448406,1e-08,1e-08
64.73639774859286,1e-08,1e-08
64.78611632270169,1e-08,1e-08
64.83583489681051,1e-08,1e-08
64.88555347091932,1e-08,1e-08
64.93527204502814,1e-08,1e-08
64.98499061913697,1e-08,1e-08
65.03470919324577,1e-08,1e-08
65.0844277673546,1e-08,1e-08
65.13414634146342,1e-08,1e-08
65.18386491557223,1e-08,1e-08
65.23358348968105,1e-08,1e-08
65.28330206378988,1e-08,1e-08
65.33302063789868,1e-08,1e-08
65.38273921200751,1e-08,1e-08
65.43245778611632,1e-08,1e-08
65.48217636022514,1e-08,1e-08
65.53189493433396,1e-08,1e-08
65.58161350844277,1e-08,1e-08
65.6313320825516,1e-08,1e-08
65.68105065666042,1e-08,1e-08
65.73076923076923,1e-08,1e-08
65.78048780487805,1e-08,1e-08
65.83020637898687,1e-08,1e-08
65.87992495309568,1e-08,1e-08
65.9296435272045,1e-08,1e-08
65.97936210131333,1e-08,1e-08
66.02908067542214,1e-08,1e-08
66.07879924953096,1e-08,1e-08
66.12851782363977,1e-08,1e-08
66.17823639774859,1e-08,1e-08
66.22795497185741,1e-08,1e-08
66.27767354596622,1e-08,1e-08
66.32739212007505,1e-08,1e-08
66.37711069418387,1e-08,1e-08
66.42682926829268,1e-08,1e-08
66.4765478424015,1e-08,1e-08
66.52626641651032,1e-08,1e-08
66.57598499061913,1e-08,1e-08
66.62570356472796,1e-08,1e-08
66.67542213883678,1e-08,1e-08
66.72514071294559,1e-08,1e-08
66.77485928705441,1e-08,1e-08
66.82457786116323,1e-08,1e-08
66.87429643527204,1e-08,1e-08
66.92401500938087,1e-08,1e-08
66.97373358348968,1e-08,1e-08
67.0234521575985,1e-08,1e-08
67.07317073170732,1e-08,1e-08
67.12288930581613,1e-08,1e-08
67.17260787992495,1e-08,1e-08
67.22232645403378,1e-08,1e-08
67.27204502814259,1e-08,1e-08
67.32176360225141,1e-08,1e-08
67.37148217636023,1e-08,1e-08
67.42120075046904,1e-08,1e-08
67.47091932457786,1e-08,1e-08
67.52063789868669,1e-08,1e-08
67.5703564727955,1e-08,1e-08
67.62007504690432,1e-08,1e-08
67.66979362101313,1e-08,1e-08
67.71951219512195,1e-08,1e-08
67.76923076923077,1e-08,1e-08
67.81894934333958,1e-08,1e-08
67.8686679174484,1e-08,1e-08
67.91838649155723,1e-08,1e-08
67.96810506566604,1e-08,1e-08
68.01782363977486,1e-08,1e-08
68.06754221388368,1e-08,1e-08
68.11726078799249,1e-08,1e-08
68.16697936210132,1e-08,1e-08
68.21669793621014,1e-08,1e-08
68.26641651031895,1e-08,1e-08
68.31613508442777,1e-08,1e-08
68.36585365853658,1e-08,1e-08
68.4155722326454,1e-08,1e-08
68.46529080675423,1e-08,1e-08
68.51500938086303,1e-08,1e-08
68.56472795497186,1e-08,1e-08
68.61444652908068,1e-08,1e-08
68.66416510318949,1e-08,1e-08
68.71388367729831,1e-08,1e-08
68.76360225140714,1e-08,1e-08
68.81332082551594,1e-08,1e-08
68.86303939962477,1e-08,1e-08
68.91275797373359,1e-08,1e-08
68.9624765478424,1e-08,1e-08
69.01219512195122,1e-08,1e-08
69.06191369606003,1e-08,1e-08
69.11163227016885,1e-08,1e-08
69.16135084427768,1e-08,1e-08
69.21106941838649,1e-08,1e-08
69.26078799249531,1e-08,1e-08
69.31050656660413,1e-08,1e-08
69.36022514071294,1e-08,1e-08
69.40994371482176,1e-08,1e-08
69.45966228893059,1e-08,1e-08
69.5093808630394,1e-08,1e-08
69.55909943714822,1e-08,1e-08
69.60881801125704,1e-08,1e-08
69.65853658536585,1e-08,1e-08
69.70825515947467,1e-08,1e-08
69.75797373358348,1e-08,1e-08
69.8076923076923,1e-08,1e-08
69.85741088180113,1e-08,1e-08
69.90712945590994,1e-08,1e-08
69.95684803001876,1e-08,1e-08
70.00656660412758,1e-08,1e-08
70.0562851782364,1e-08,1e-08
70.10600375234522,1e-08,1e-08
70.15572232645404,1e-08,1e-08
70.20544090056285,1e-08,1e-08
70.25515947467167,1e-08,1e-08
70.3048780487805,1e-08,1e-08
70.3545966228893,1e-08,1e-08
70.40431519699813,1e-08,1e-08
70.45403377110694,1e-08,1e-08
70.50375234521576,1e-08,1e-08
70.55347091932458,1e-08,1e-08
70.60318949343339,1e-08,1e-08
70.65290806754221,1e-08,1e-08
70.70262664165104,1e-08,1e-08
70.75234521575985,1e-08,1e-08
70.80206378986867,1e-08,1e-08
70.85178236397749,1e-08,1e-08
70.9015009380863,1e-08,1e-08
70.95121951219512,1e-08,1e-08
71.00093808630395,1e-08,1e-08
71.05065666041276,1e-08,1e-08
71.10037523452158,1e-08,1e-08
71.15009380863039,1e-08,1e-08
71.19981238273921,1e-08,1e-08
71.24953095684803,1e-08,1e-08
71.29924953095684,1e-08,1e-08
71.34896810506567,1e-08,1e-08
71.39868667917449,1e-08,1e-08
71.4484052532833,1e-08,1e-08
71.49812382739212,1e-08,1e-08
71.54784240150094,1e-08,1e-08
71.59756097560975,1e-08,1e-08
71.64727954971858,1e-08,1e-08
71.6969981238274,1e-08,1e-08
71.74671669793621,1e-08,1e-08
71.79643527204503,1e-08,1e-08
71.84615384615385,1e-08,1e-08
71.89587242026266,1e-08,1e-08
71.94559099437149,1e-08,1e-08
71.9953095684803,1e-08,1e-08
72.04502814258912,1e-08,1e-08
72.09474671669794,1e-08,1e-08
72.14446529080675,1e-08,1e-08
72.19418386491557,1e-08,1e-08
72.2439024390244,1e-08,1e-08
72.2936210131332,1e-08,1e-08
72.34333958724203,1e-08,1e-08
72.39305816135085,1e-08,1e-08
72.44277673545966,1e-08,1e-08
72.49249530956848,1e-08,1e-08
72.5422138836773,1e-08,1e-08
72.59193245778611,1e-08,1e-08
72.64165103189494,1e-08,1e-08
72.69136960600375,1e-08,1e-08
72.74108818011257,1e-08,1e-08
72.79080675422139,1e-08,1e-08
72.8405253283302,1e-08,1e-08
72.89024390243902,1e-08,1e-08
72.93996247654785,1e-08,1e-08
72.98968105065666,1e-08,1e-08
73.03939962476548,1e-08,1e-08
73.0891181988743,1e-08,1e-08
73.13883677298311,1e-08,1e-08
73.18855534709193,1e-08,1e-08
73.23827392120076,1e-08,1e-08
73.28799249530957,1e-08,1e-08
73.33771106941839,1e-08,1e-08
73.3874296435272,1e-08,1e-08
73.43714821763602,1e-08,1e-08
73.48686679174484,1e-08,1e-08
73.53658536585365,1e-08,1e-08
73.58630393996248,1e-08,1e-08
73.6360225140713,1e-08,1e-08
73.68574108818011,1e-08,1e-08
73.73545966228893,1e-08,1e-08
73.78517823639775,1e-08,1e-08
73.83489681050656,1e-08,1e-08
73.88461538461539,1e-08,1e-08
73.93433395872421,1e-08,1e-08
73.98405253283302,1e-08,1e-08
74.03377110694184,1e-08,1e-08
74.08348968105065,1e-08,1e-08
74.13320825515947,1e-08,1e-08
74.1829268292683,1e-08,1e-08
74.2326454033771,1e-08,1e-08
74.28236397748593,1e-08,1e-08
74.33208255159475,1e-08,1e-08
74.38180112570356,1e-08,1e-08
74.43151969981238,1e-08,1e-08
74.4812382739212,1e-08,1e-08
74.53095684803002,1e-08,1e-08
74.58067542213884,1e-08,1e-08
74.63039399624766,1e-08,1e-08
74.68011257035647,1e-08,1e-08
74.7298311444653,1e-08,1e-08
74.7795497185741,1e-08,1e-08
74.82926829268293,1e-08,1e-08
74.87898686679175,1e-08,1e-08
74.92870544090056,1e-08,1e-08
74.97842401500938,1e-08,1e-08
75.0281425891182,1e-08,1e-08
75.07786116322701,1e-08,1e-08
75.12757973733584,1e-08,1e-08
75.17729831144466,1e-08,1e-08
75.22701688555347,1e-08,1e-08
75.27673545966229,1e-08,1e-08
75.32645403377111,1e-08,1e-08
75.37617260787992,1e-08,1e-08
75.42589118198875,1e-08,1e-08
75.47560975609755,1e-08,1e-08
75.52532833020638,1e-08,1e-08
75.5750469043152,1e-08,1e-08
75.62476547842401,1e-08,1e-08
75.67448405253283,1e-08,1e-08
75.72420262664166,1e-08,1e-08
75.77392120075046,1e-08,1e-08
75.82363977485929,1e-08,1e-08
75.87335834896811,1e-08,1e-08
75.92307692307692,1e-08,1e-08
75.97279549718574,1e-08,1e-08
76.02251407129457,1e-08,1e-08
76.07223264540337,1e-08,1e-08
76.1219512195122,1e-08,1e-08
76.171669793621,1e-08,1e-08
76.22138836772983,1e-08,1e-08
76.27110694183865,1e-08,1e-08
76.32082551594746,1e-08,1e-08
76.37054409005628,1e-08,1e-08
76.42026266416511,1e-08,1e-08
76.46998123827392,1e-08,1e-08
76.51969981238274,1e-08,1e-08
76.56941838649156,1e-08,1e-08
76.61913696060037,1e-08,1e-08
76.6688555347092,1e-08,1e-08
76.71857410881802,1e-08,1e-08
76.76829268292683,1e-08,1e-08
76.81801125703565,1e-08,1e-08
76.86772983114446,1e-08,1e-08
76.91744840525328,1e-08,1e-08
76.9671669793621,1e-08,1e-08
77.01688555347091,1e-08,1e-08
77.06660412757974,1e-08,1e-08
77.11632270168856,1e-08,1e-08
77.16604127579737,1e-08,1e-08
